,categoryType,contentType,institution_name,overall_rating,rating_class,tDept,tFname,tLname,tMiddlename,tNumRatings,tSid,tid
1504,PROFESSOR,TEACHER,Georgia Institute of Technology,4.6,good,ROTC,James,Vangel,,5,361,2290845
1505,PROFESSOR,TEACHER,Georgia Institute of Technology,1.0,poor,Biology,Fredrik,Vannberg,,1,361,1953574
1506,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,average,Marketing,Peter,Vantine,,15,361,153447
1507,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Mechanical Engineering,Michael,Varenberg,,2,361,2335243
1508,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Industrial Engineering,John,Vate,Vande,0,361,2471787
1509,PROFESSOR,TEACHER,Georgia Institute of Technology,1.5,poor,Chemistry,Lisa,Vaughan,,5,361,1437845
1510,PROFESSOR,TEACHER,Georgia Institute of Technology,4.8,good,Computer Science,Vijay,Vazirani,,6,361,388866
1511,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,Electrical Engineering,Patricio,Vela,,6,361,1445248
1512,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Industrial Engineering,Roshan,Vengazhiyil,Joseph,4,361,1815227
1513,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Accounting,Shankar,Venkataraman,,2,361,2362549
1514,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Sociology,Matthew,Ventresca,,2,361,2225249
1515,PROFESSOR,TEACHER,Georgia Institute of Technology,4.8,good,Psychology,Paul,Verhaeghen,,9,361,1796790
1516,PROFESSOR,TEACHER,Georgia Institute of Technology,2.7,average,Electrical Engineering,Erik,Verriest,,10,361,1082134
1517,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Mathematics,Mikel,Viana,,3,361,2179604
1518,PROFESSOR,TEACHER,Georgia Institute of Technology,1.0,poor,Industrial Engineering,Branislav,Vidakovic,,3,361,2225271
1519,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Computer Science,Eric,Vigoda,,1,361,2348000
1520,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Management,Adam,Vitalis,,6,361,1977433
1521,PROFESSOR,TEACHER,Georgia Institute of Technology,3.7,good,Aerospace Engineering,Mitchell,Walker,,4,361,1840598
1522,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Computer Science,Kristi,Walker,,0,361,2473248
1523,PROFESSOR,TEACHER,Georgia Institute of Technology,2.5,poor,Industrial Engineering,Alisha,Waller,,29,361,1608180
1524,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Public Policy,John,Walsh,P,1,361,2033463
1525,PROFESSOR,TEACHER,Georgia Institute of Technology,4.2,good,Mathematics,Yang,Wang,,9,361,187595
1526,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Engineering,ZL,Wang,,1,361,795533
1527,PROFESSOR,TEACHER,Georgia Institute of Technology,3.1,average,Nuclear Engineering,Ck Chris,Wang,,5,361,1624306
1528,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Mathematics,Xiaolin,Wang,,1,361,1873777
1529,PROFESSOR,TEACHER,Georgia Institute of Technology,4.8,good,Mathematics,Chunmei,Wang,,2,361,1916094
1530,PROFESSOR,TEACHER,Georgia Institute of Technology,2.4,poor,Mathematics,Chi-Jen,Wang,,4,361,1971919
1531,PROFESSOR,TEACHER,Georgia Institute of Technology,4.8,good,Mathematics,Xuan,Wang,,5,361,2053830
1532,PROFESSOR,TEACHER,Georgia Institute of Technology,1.5,poor,Mechanical Engineering,Youjiang,Wang,,3,361,2054617
1533,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,Electrical Engineering,Hua,Wang,,1,361,2257542
1534,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Chinese,Wei,Wang,,1,361,2277338
1535,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,International Politics,Fei-Ling,Wang,,2,361,2309972
1536,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,"Literature, Media, & Communication",Qi,Wang,,1,361,2319834
1537,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Engineering,Jason,Wang,,2,361,2393770
1538,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Civil Engineering,Yang,Wang,,0,361,2442638
1539,PROFESSOR,TEACHER,Georgia Institute of Technology,1.3,poor,Engineering,Youjiang,Wang,,8,361,1130744
1540,PROFESSOR,TEACHER,Georgia Institute of Technology,1.3,poor,Materials Engineering,Youjiang,Wang,,3,361,2303574
1541,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,Computer Science,Di,Wang,,1,361,2473251
1542,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Computer Science,Bob,Waters,,26,361,1360383
1543,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Computer Science,Suzy,Watson-Phillips,,0,361,2460426
1544,PROFESSOR,TEACHER,Georgia Institute of Technology,1.0,poor,Computer Science,Susan,Watson-Phillips,,4,361,2459415
1545,PROFESSOR,TEACHER,Georgia Institute of Technology,2.8,average,International Studies,Katja,Weber,,2,361,415822
1546,PROFESSOR,TEACHER,Georgia Institute of Technology,4.8,good,Civil Engineering,Donald,Webster,R,2,361,2053113
1547,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,English,Christopher,Weedman,,4,361,1618239
1548,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Electrical Engineering,Taimour,Wehbe,,0,361,2276294
1549,PROFESSOR,TEACHER,Georgia Institute of Technology,1.0,poor,Mathematics,Bing,Wei,,1,361,450568
1550,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Biology,Emily,Weigel,,10,361,2204457
1551,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Mathematics,Howie,Weiss,,4,361,1508535
1552,PROFESSOR,TEACHER,Georgia Institute of Technology,3.3,average,Biology,Marc,Weissburg,,3,361,68221
1553,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,Electrical Engineering,Mary Ann,Weitnauer,,1,361,1909460
1554,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Public Policy,Jennifer,Weizenecker,,2,361,2425768
1555,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Literature,Candice,Welhausen,,1,361,1516756
1556,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Health Science,Karen,Wells,B.,0,361,2428144
1557,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,Electrical Engineering,Joshua,Wells,,1,361,2445269
1558,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,English,Julie,Weng,McCormick,1,361,2296649
1559,PROFESSOR,TEACHER,Georgia Institute of Technology,1.4,poor,Mathematics,Michael,Westdickenberg,,9,361,1323863
1560,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,Mathematics,Maria,Westdickenberg,,9,361,1329016
1561,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Aerospace Engineering,Neil,Weston,R,3,361,1916147
1562,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Engineering,Jane,Weyant,,1,361,1684824
1563,PROFESSOR,TEACHER,Georgia Institute of Technology,3.8,good,English,Robin,Wharton,,9,361,1318917
1564,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Biology,Lewis,Wheaton,,2,361,2324000
1565,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,English,Jennifer,Wheelock,,5,361,233741
1566,PROFESSOR,TEACHER,Georgia Institute of Technology,1.7,poor,Physics,Robert,Whetten,,9,361,220073
1567,PROFESSOR,TEACHER,Georgia Institute of Technology,3.3,average,English,Roger,Whiston,,6,361,1351959
1568,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Civil Engineering,Donald,White,,4,361,1856946
1569,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Public Policy,Jenna,White,Morgan,1,361,2434351
1570,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Mechanical Engineering,Wayne,Whiteman,,6,361,1667825
1571,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,International Politics,Rachel,Whitlark,,1,361,2249897
1572,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Computer Science,Jennifer,Whitlow,,0,361,2473252
1573,PROFESSOR,TEACHER,Georgia Institute of Technology,4.3,good,English,Allison,Whitney,,3,361,1155955
1574,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Mathematics,Brett,Wick,,2,361,1416952
1575,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Mathematics,Kirsten,Wickelgren,,0,361,1992833
1576,PROFESSOR,TEACHER,Georgia Institute of Technology,4.9,good,French,Michael,Wiedorn,,5,361,2099709
1577,PROFESSOR,TEACHER,Georgia Institute of Technology,3.8,good,Physics,Kurt,Wiesenfeld,,8,361,1248984
1578,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Education,James,Wilburn,,0,361,2293081
1579,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,Aerospace Engineering,Alan,Wilhite,,1,361,1411446
1580,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Chemistry,Jeremy,Wilhoyte,,1,361,1197545
1581,PROFESSOR,TEACHER,Georgia Institute of Technology,3.7,good,Chemistry,Angus,Wilkinson,,20,361,437336
1582,PROFESSOR,TEACHER,Georgia Institute of Technology,3.4,average,Chemistry,Loren,Williams,,12,361,794684
1583,PROFESSOR,TEACHER,Georgia Institute of Technology,2.9,average,Industrial Engineering,Damon,Williams,P.,9,361,2275353
1584,PROFESSOR,TEACHER,Georgia Institute of Technology,4.7,good,Engineering,Scott,Wills,,9,361,10918
1585,PROFESSOR,TEACHER,Georgia Institute of Technology,4.7,good,Electrical Engineering,Linda,Wills,,6,361,1741237
1586,PROFESSOR,TEACHER,Georgia Institute of Technology,4.7,good,English,Casey,Wilson,Alane,3,361,2289955
1587,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,CommunicationJournalism,Joycelyn,Wilson,,1,361,2300814
1588,PROFESSOR,TEACHER,Georgia Institute of Technology,2.5,average,Industrial Design,Wendell,Wilson,,2,361,2334387
1589,PROFESSOR,TEACHER,Georgia Institute of Technology,2.5,average,Chemical Engineering,Corey,Wilson,,2,361,2421667
1590,PROFESSOR,TEACHER,Georgia Institute of Technology,2.7,average,English,Tobias,Wilson-Bates,,7,361,2141092
1591,PROFESSOR,TEACHER,Georgia Institute of Technology,4.3,good,Mathematics,Rebecca,Winarski,,3,361,1652938
1592,PROFESSOR,TEACHER,Georgia Institute of Technology,4.3,good,History,William,Winders,,18,361,915955
1593,PROFESSOR,TEACHER,Georgia Institute of Technology,2.5,average,Chemistry,Paul,Wine,,11,361,865853
1594,PROFESSOR,TEACHER,Georgia Institute of Technology,1.0,poor,Industrial Design,Claudia,Winegarden,,1,361,1505542
1595,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Mechanical Engineering,Kathryn,Wingate,,4,361,1921769
1596,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Physics,John,Wise,,4,361,1676854
1597,PROFESSOR,TEACHER,Georgia Institute of Technology,2.6,average,Electrical Engineering,Marilyn,Wolf,,4,361,1489204
1598,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Mathematics,Lilian,Wong,,1,361,1670659
1599,PROFESSOR,TEACHER,Georgia Institute of Technology,4.6,good,Physics,John,Wood,,4,361,431496
1600,PROFESSOR,TEACHER,Georgia Institute of Technology,1.9,poor,English,Andrea,Wood,,11,361,1328533
1601,PROFESSOR,TEACHER,Georgia Institute of Technology,3.1,average,English,Robert,Wood,,3,361,2122625
1602,PROFESSOR,TEACHER,Georgia Institute of Technology,4.3,good,Mechanical Engineering,Levi,Wood,,11,361,2099422
1603,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Electrical Engineering,Edem,Wornyo,,1,361,638344
1604,PROFESSOR,TEACHER,Georgia Institute of Technology,3.7,good,English,Leslie,Worthington,,5,361,550920
1605,PROFESSOR,TEACHER,Georgia Institute of Technology,3.4,average,Earth Science,James,Wray,,5,361,2432356
1606,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Science,James,Wray,,4,361,2404948
1607,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Industrial Engineering,Jeff,WU,,0,361,1543139
1608,PROFESSOR,TEACHER,Georgia Institute of Technology,1.5,poor,Statistics,Hongwei,WU,,1,361,1730623
1609,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Chemistry,Ronghu,Wu,,5,361,2098944
1610,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Leadership Studies,Wesley,Wynens,,5,361,2053848
1611,PROFESSOR,TEACHER,Georgia Institute of Technology,2.7,average,Chemistry,Younan,Xia,,9,361,1758433
1612,PROFESSOR,TEACHER,Georgia Institute of Technology,4.8,good,Mechanical Engineering,Shuman,Xia,,4,361,2309042
1613,PROFESSOR,TEACHER,Georgia Institute of Technology,1.0,poor,Mathematics,YE,Xiaojing,,1,361,1739138
1614,PROFESSOR,TEACHER,Georgia Institute of Technology,3.6,good,Mathematics,Qiqin,Xie,,5,361,2257038
1615,PROFESSOR,TEACHER,Georgia Institute of Technology,4.3,good,Industrial Engineering,Yao,Xie,,4,361,2367053
1616,PROFESSOR,TEACHER,Georgia Institute of Technology,3.7,good,Mathematics,Hua,Xu,,3,361,702112
1617,PROFESSOR,TEACHER,Georgia Institute of Technology,1.5,poor,Mathematics,LU,XU,,1,361,1749127
1618,PROFESSOR,TEACHER,Georgia Institute of Technology,4.6,good,Management,Lizhen,XU,,5,361,1790755
1619,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Accounting,Hui,XU,,2,361,1898008
1620,PROFESSOR,TEACHER,Georgia Institute of Technology,2.7,average,Industrial Engineering,Huan,Xu,,3,361,2328874
1621,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Computer Science,Jun,Xu,,1,361,2354670
1622,PROFESSOR,TEACHER,Georgia Institute of Technology,2.5,average,Electrical Engineering,Sudhakar,Yalamanchili,,2,361,2356565
1623,PROFESSOR,TEACHER,Georgia Institute of Technology,4.1,good,Japanese,Kimiaki,Yamaguchi,,8,361,1571552
1624,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Mathematics,Xukai,Yan,,3,361,2357506
1625,PROFESSOR,TEACHER,Georgia Institute of Technology,1.0,poor,Architecture,Jaiwen,Yang,,1,361,1126090
1626,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Management,Di,Yang,,0,361,2100577
1627,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,Mathematics,Jiaqi,Yang,,1,361,2453616
1628,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Electrical Engineering,Benjamin,Yang,,5,361,2147325
1629,PROFESSOR,TEACHER,Georgia Institute of Technology,3.7,good,Mathematics,Yian,Yao,,3,361,2394470
1630,PROFESSOR,TEACHER,Georgia Institute of Technology,4.4,good,Mathematics,Yao,Yao,,5,361,2323073
1631,PROFESSOR,TEACHER,Georgia Institute of Technology,3.3,average,Mathematics,Maryam,Yashtini,,10,361,2033387
1632,PROFESSOR,TEACHER,Georgia Institute of Technology,4.9,good,English & Liberal Studies,Lisa,Yaszek,,4,361,866732
1633,PROFESSOR,TEACHER,Georgia Institute of Technology,3.1,average,Civil Engineering,Arash,Yavari,,9,361,2237913
1634,PROFESSOR,TEACHER,Georgia Institute of Technology,3.4,average,Mechanical Engineering,Shannon,Yee,,7,361,1915562
1635,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Biology,Jeannette,Yen,,2,361,2354138
1636,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Aerospace Engineering,P.K.,Yeung,,4,361,1346711
1637,PROFESSOR,TEACHER,Georgia Institute of Technology,3.8,good,Electrical Engineering,Tony,Yezzi,,2,361,1445249
1638,PROFESSOR,TEACHER,Georgia Institute of Technology,2.2,poor,Mathematics,Yingfei,Yi,,2,361,200404
1639,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Biology,Soojin,YI,,2,361,1262542
1640,PROFESSOR,TEACHER,Georgia Institute of Technology,4.8,good,Civil Engineering,Sotira,Yiacoumi,,3,361,1463488
1641,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,Computer Science,Sungshik,Yim,,1,361,1789682
1642,PROFESSOR,TEACHER,Georgia Institute of Technology,2.8,average,Mechanical Engineering,Minami,Yoda,,5,361,608139
1643,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,average,Electrical Engineering,Doug,Yoder,,11,361,1133216
1644,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Electrical Engineering,Paul,Yoder,Douglas,1,361,2034115
1645,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Biomedical Engineering,Ajit,Yoganathan,,0,361,1711899
1646,PROFESSOR,TEACHER,Georgia Institute of Technology,4.1,good,Mathematics,Turkay,Yolcu,,5,361,845846
1647,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Mathematics,Iris,Yoon,,2,361,2419829
1648,PROFESSOR,TEACHER,Georgia Institute of Technology,2.5,average,Mathematics,Farmer,York,,1,361,961503
1649,PROFESSOR,TEACHER,Georgia Institute of Technology,2.3,poor,Physics,LI,You,,3,361,641582
1650,PROFESSOR,TEACHER,Georgia Institute of Technology,3.2,average,English,Fredrick,Young,,2,361,553586
1651,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Industrial Engineering,Donovan,Young,,0,361,656863
1652,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Mathematics,Stephen,Young,,0,361,1299218
1653,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Accounting,Donnie,Young,,2,361,1985030
1654,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,average,English,Caroline,Young,,11,361,2053667
1655,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Industrial Design,Andrew,Young,,0,361,2394381
1656,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Mechanical Engineering,Aaron,Young,,0,361,2469324
1657,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,"Literature, Media, & Communication",David,Young,,1,361,2472909
1658,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,English,Ruth,Yow,,4,361,2055436
1659,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,English,Ruthie,Yow,,0,361,2123875
1660,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Mathematics,Xingxing,Yu,,5,361,880547
1661,PROFESSOR,TEACHER,Georgia Institute of Technology,2.7,average,Aerospace Engineering,Min-Feng,Yu,,3,361,2332759
1662,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,average,Mathematics,Josephine,Yu,,11,361,1986798
1663,PROFESSOR,TEACHER,Georgia Institute of Technology,4.6,good,Physics,Peter,Yunker,,12,361,2218288
1664,PROFESSOR,TEACHER,Georgia Institute of Technology,3.9,good,Materials Engineering,Gleb,Yushin,,13,361,1606556
1665,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Aerospace Engineering,Turab,Zaidi,,2,361,2291485
1666,PROFESSOR,TEACHER,Georgia Institute of Technology,3.6,good,Physics,Andrew,Zangwill,,10,361,475459
1667,PROFESSOR,TEACHER,Georgia Institute of Technology,3.2,average,Management,Cindy,Zapata-Phelan,,3,361,1254485
1668,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Industrial Design,Clint,Zeagler,,2,361,1790412
1669,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,Mathematics,Thierry,Zell,,1,361,794810
1670,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,Mathematics,Chongchun,Zeng,,12,361,1344919
1671,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Management,Kate,Zepernick,,1,361,2364303
1672,PROFESSOR,TEACHER,Georgia Institute of Technology,2.6,average,Science,John,Zhang,,11,361,572474
1673,PROFESSOR,TEACHER,Georgia Institute of Technology,1.6,poor,Industrial Engineering,Chuck,Zhang,,7,361,1806556
1674,PROFESSOR,TEACHER,Georgia Institute of Technology,2.8,average,Chemistry,John,Zhang,,2,361,1948905
1675,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Electrical Engineering,Ying,Zhang,,4,361,2034172
1676,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Mathematics,Lei,Zhang,,2,361,2088430
1677,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Management,Laurina,Zhang,,0,361,2365708
1678,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Mathematics,Kun,Zhao,,1,361,1016098
1679,PROFESSOR,TEACHER,Georgia Institute of Technology,3.1,average,Mathematics,Haomin,Zhou,,10,361,1580069
1680,PROFESSOR,TEACHER,Georgia Institute of Technology,3.4,average,Industrial Engineering,Enlu,Zhou,,4,361,1854731
1681,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Management,Ji,Zhou,,0,361,2040752
1682,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Chemical Engineering,Erkang,Zhou,,2,361,2131422
1683,PROFESSOR,TEACHER,Georgia Institute of Technology,4.3,good,Mechanical Engineering,Min,Zhou,,7,361,2222566
1684,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Biomedical Engineering,Cheng,Zhu,,1,361,1720519
1685,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Mechanical Engineering,Ting,Zhu,,0,361,2475439
1686,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Architecture,Craig,Zimring,,1,361,2113576
